country,GMI Sector,year,value
Ethiopia,Biogas,2032,2.119590693
Ethiopia,Biogas,2033,2.167937503
Ethiopia,Biogas,2034,2.216284313
Ethiopia,Biogas,2035,2.264631123
Ethiopia,Biogas,2036,2.314294377
Ethiopia,Biogas,2037,2.36395763
Ethiopia,Biogas,2038,2.413620883
Ethiopia,Biogas,2039,2.463284136
Ethiopia,Biogas,2040,2.51294739
Ethiopia,Biogas,2041,2.563220281
Ethiopia,Biogas,2042,2.613493173
Ethiopia,Biogas,2043,2.663766065
Ethiopia,Biogas,2044,2.714038957
Ethiopia,Biogas,2045,2.764311849
Ethiopia,Biogas,2046,2.814518576
Ethiopia,Biogas,2047,2.864725303
Ethiopia,Biogas,2048,2.914932031
Ethiopia,Biogas,2049,2.965138758
Ethiopia,Biogas,2050,3.015345485
Ethiopia,Biogas,1990,0.313082223
Ethiopia,Biogas,1990,0.068890329
Ethiopia,Biogas,1991,0.324014097
Ethiopia,Biogas,1991,0.073090316
Ethiopia,Biogas,1992,0.334945972
Ethiopia,Biogas,1992,0.077290304
Ethiopia,Biogas,1993,0.345877847
Ethiopia,Biogas,1993,0.081490291
Ethiopia,Biogas,1994,0.356809722
Ethiopia,Biogas,1994,0.085690278
Ethiopia,Biogas,1995,0.367741597
Ethiopia,Biogas,1995,0.089890265
Ethiopia,Biogas,1996,0.378667806
Ethiopia,Biogas,1996,0.094160218
Ethiopia,Biogas,1997,0.389594015
Ethiopia,Biogas,1997,0.09843017
Ethiopia,Biogas,1998,0.400520224
Ethiopia,Biogas,1998,0.102700123
Ethiopia,Biogas,1999,0.411446433
Ethiopia,Biogas,1999,0.106970076
Ethiopia,Biogas,2000,0.422372642
Ethiopia,Biogas,2000,0.111240028
Ethiopia,Biogas,2001,0.434198133
Ethiopia,Biogas,2001,0.116313967
Ethiopia,Biogas,2002,0.446023625
Ethiopia,Biogas,2002,0.121387906
Ethiopia,Biogas,2003,0.457849116
Ethiopia,Biogas,2003,0.126461846
Ethiopia,Biogas,2004,0.469674608
Ethiopia,Biogas,2004,0.131535785
Ethiopia,Biogas,2005,0.481500099
Ethiopia,Biogas,2005,0.136609724
Ethiopia,Biogas,2006,0.493155902
Ethiopia,Biogas,2006,0.143736755
Ethiopia,Biogas,2007,0.504811705
Ethiopia,Biogas,2007,0.150863786
Ethiopia,Biogas,2008,0.516467508
Ethiopia,Biogas,2008,0.157990818
Ethiopia,Biogas,2009,0.52812331
Ethiopia,Biogas,2009,0.165117849
Ethiopia,Biogas,2010,0.539779113
Ethiopia,Biogas,2010,0.17224488
Ethiopia,Biogas,2011,0.551172254
Ethiopia,Biogas,2011,0.181759727
Ethiopia,Biogas,2012,0.562565394
Ethiopia,Biogas,2012,0.191274575
Ethiopia,Biogas,2013,0.573958535
Ethiopia,Biogas,2013,0.200789422
Ethiopia,Biogas,2014,0.585351676
Ethiopia,Biogas,2014,0.210304269
Ethiopia,Biogas,2015,0.596744816
Ethiopia,Biogas,2015,0.219819117
Ethiopia,Biogas,2016,0.607987299
Ethiopia,Biogas,2016,0.23126947
Ethiopia,Biogas,2017,0.619229782
Ethiopia,Biogas,2017,0.242719824
Ethiopia,Biogas,2018,0.630472265
Ethiopia,Biogas,2018,0.254170178
Ethiopia,Biogas,2019,0.641714748
Ethiopia,Biogas,2019,0.265620532
Ethiopia,Biogas,2020,0.652957231
Ethiopia,Biogas,2020,0.277070886
Ethiopia,Biogas,2021,0.663624755
Ethiopia,Biogas,2021,0.290517045
Ethiopia,Biogas,2022,0.674292279
Ethiopia,Biogas,2022,0.303963203
Ethiopia,Biogas,2023,0.684959804
Ethiopia,Biogas,2023,0.317409362
Ethiopia,Biogas,2024,0.695627328
Ethiopia,Biogas,2024,0.330855521
Ethiopia,Biogas,2025,0.706294852
Ethiopia,Biogas,2025,0.34430168
Ethiopia,Biogas,2026,0.715974737
Ethiopia,Biogas,2026,0.359661299
Ethiopia,Biogas,2027,0.725654621
Ethiopia,Biogas,2027,0.375020919
Ethiopia,Biogas,2028,0.735334506
Ethiopia,Biogas,2028,0.390380538
Ethiopia,Biogas,2029,0.745014391
Ethiopia,Biogas,2029,0.405740157
Ethiopia,Biogas,2030,0.754694276
Ethiopia,Biogas,2030,0.421099777
Ethiopia,Biogas,2031,0.763096889
Ethiopia,Biogas,2031,0.438134865
Ethiopia,Biogas,2032,0.771499501
Ethiopia,Biogas,2032,0.455169952
Ethiopia,Biogas,2033,0.779902114
Ethiopia,Biogas,2033,0.47220504
Ethiopia,Biogas,2034,0.788304727
Ethiopia,Biogas,2034,0.489240128
Ethiopia,Biogas,2035,0.79670734
Ethiopia,Biogas,2035,0.506275216
Ethiopia,Biogas,2036,0.803791905
Ethiopia,Biogas,2036,0.524648082
Ethiopia,Biogas,2037,0.81087647
Ethiopia,Biogas,2037,0.543020949
Ethiopia,Biogas,2038,0.817961036
Ethiopia,Biogas,2038,0.561393816
Ethiopia,Biogas,2039,0.825045601
Ethiopia,Biogas,2039,0.579766682
Ethiopia,Biogas,2040,0.832130166
Ethiopia,Biogas,2040,0.598139549
Ethiopia,Biogas,2041,0.837525713
Ethiopia,Biogas,2041,0.618072314
Ethiopia,Biogas,2042,0.84292126
Ethiopia,Biogas,2042,0.638005079
Ethiopia,Biogas,2043,0.848316806
Ethiopia,Biogas,2043,0.657937844
Ethiopia,Biogas,2044,0.853712353
Ethiopia,Biogas,2044,0.677870609
Ethiopia,Biogas,2045,0.8591079
Ethiopia,Biogas,2045,0.697803374
Ethiopia,Biogas,2046,0.862649257
Ethiopia,Biogas,2046,0.719195556
Ethiopia,Biogas,2047,0.866190614
Ethiopia,Biogas,2047,0.740587738
Ethiopia,Biogas,2048,0.869731971
Ethiopia,Biogas,2048,0.76197992
Ethiopia,Biogas,2049,0.873273329
Ethiopia,Biogas,2049,0.783372102
Ethiopia,Biogas,2050,0.876814686
Ethiopia,Biogas,2050,0.804764284
Ethiopia,Coal Mines,1990,0
Ethiopia,Coal Mines,1991,0
Ethiopia,Coal Mines,1992,0
Ethiopia,Coal Mines,1993,0
Ethiopia,Coal Mines,1994,0
Ethiopia,Coal Mines,1995,0
Ethiopia,Coal Mines,1996,0
Ethiopia,Coal Mines,1997,0
Ethiopia,Coal Mines,1998,0
Ethiopia,Coal Mines,1999,0
Ethiopia,Coal Mines,2000,0
Ethiopia,Coal Mines,2001,0
Ethiopia,Coal Mines,2002,0
Ethiopia,Coal Mines,2003,0
Ethiopia,Coal Mines,2004,0
Ethiopia,Coal Mines,2005,0
Ethiopia,Coal Mines,2006,1.3065E-05
Ethiopia,Coal Mines,2007,2.613E-05
Ethiopia,Coal Mines,2008,3.9195E-05
Ethiopia,Coal Mines,2009,5.226E-05
Ethiopia,Coal Mines,2010,6.53249E-05
Ethiopia,Coal Mines,2011,5.226E-05
Ethiopia,Coal Mines,2012,3.9195E-05
Ethiopia,Coal Mines,2013,2.613E-05
Ethiopia,Coal Mines,2014,1.3065E-05
Ethiopia,Coal Mines,2015,0
Ethiopia,Coal Mines,2016,0
Ethiopia,Coal Mines,2017,0
Ethiopia,Coal Mines,2018,0
Ethiopia,Coal Mines,2019,0
Ethiopia,Coal Mines,2020,0
Ethiopia,Coal Mines,2021,0
Ethiopia,Coal Mines,2022,0
Ethiopia,Coal Mines,2023,0
Ethiopia,Coal Mines,2024,0
Ethiopia,Coal Mines,2025,0
Ethiopia,Coal Mines,2026,0
Ethiopia,Coal Mines,2027,0
Ethiopia,Coal Mines,2028,0
Ethiopia,Coal Mines,2029,0
Ethiopia,Coal Mines,2030,0
Ethiopia,Coal Mines,2031,0
Ethiopia,Coal Mines,2032,0
Ethiopia,Coal Mines,2033,0
Ethiopia,Coal Mines,2034,0
Ethiopia,Coal Mines,2035,0
Ethiopia,Coal Mines,2036,0
Ethiopia,Coal Mines,2037,0
Ethiopia,Coal Mines,2038,0
Ethiopia,Coal Mines,2039,0
Ethiopia,Coal Mines,2040,0
Ethiopia,Coal Mines,2041,0
Ethiopia,Coal Mines,2042,0
Ethiopia,Coal Mines,2043,0
Ethiopia,Coal Mines,2044,0
Ethiopia,Coal Mines,2045,0
Ethiopia,Coal Mines,2046,0
Ethiopia,Coal Mines,2047,0
Ethiopia,Coal Mines,2048,0
Ethiopia,Coal Mines,2049,0
Ethiopia,Coal Mines,2050,0
Ethiopia,Coal Mines,1990,0
Ethiopia,Coal Mines,1991,0
Ethiopia,Coal Mines,1992,0
Ethiopia,Coal Mines,1993,0
Ethiopia,Coal Mines,1994,0
Ethiopia,Coal Mines,1995,0
Ethiopia,Coal Mines,1996,0
Ethiopia,Coal Mines,1997,0
Ethiopia,Coal Mines,1998,0
Ethiopia,Coal Mines,1999,0
Ethiopia,Coal Mines,2000,0
Ethiopia,Coal Mines,2001,0
Ethiopia,Coal Mines,2002,0
Ethiopia,Coal Mines,2003,0
Ethiopia,Coal Mines,2004,0
Ethiopia,Coal Mines,2005,0
Ethiopia,Coal Mines,2006,0.002266273
Ethiopia,Coal Mines,2007,0.004532546
Ethiopia,Coal Mines,2008,0.006798819
Ethiopia,Coal Mines,2009,0.009065092
Ethiopia,Coal Mines,2010,0.011331365
Ethiopia,Coal Mines,2011,0.009065092
Ethiopia,Coal Mines,2012,0.006798819
Ethiopia,Coal Mines,2013,0.004532546
Ethiopia,Coal Mines,2014,0.002266273
Ethiopia,Coal Mines,2015,0
Ethiopia,Coal Mines,2016,0
Ethiopia,Coal Mines,2017,0
Ethiopia,Coal Mines,2018,0
Ethiopia,Coal Mines,2019,0
Ethiopia,Coal Mines,2020,0
Ethiopia,Coal Mines,2021,0
Ethiopia,Coal Mines,2022,0
Ethiopia,Coal Mines,2023,0
Ethiopia,Coal Mines,2024,0
Ethiopia,Coal Mines,2025,0
Ethiopia,Coal Mines,2026,0
Ethiopia,Coal Mines,2027,0
Ethiopia,Coal Mines,2028,0
Ethiopia,Coal Mines,2029,0
Ethiopia,Coal Mines,2030,0
Ethiopia,Coal Mines,2031,0
Ethiopia,Coal Mines,2032,0
Ethiopia,Coal Mines,2033,0
Ethiopia,Coal Mines,2034,0
Ethiopia,Coal Mines,2035,0
Ethiopia,Coal Mines,2036,0
Ethiopia,Coal Mines,2037,0
Ethiopia,Coal Mines,2038,0
Ethiopia,Coal Mines,2039,0
Ethiopia,Coal Mines,2040,0
Ethiopia,Coal Mines,2041,0
Ethiopia,Coal Mines,2042,0
Ethiopia,Coal Mines,2043,0
Ethiopia,Coal Mines,2044,0
Ethiopia,Coal Mines,2045,0
Ethiopia,Coal Mines,2046,0
Ethiopia,Coal Mines,2047,0
Ethiopia,Coal Mines,2048,0
Ethiopia,Coal Mines,2049,0
Ethiopia,Coal Mines,2050,0
Ethiopia,Oil & Gas,1990,0
Ethiopia,Oil & Gas,1990,0
Ethiopia,Oil & Gas,1990,0
Ethiopia,Oil & Gas,1990,0
Ethiopia,Oil & Gas,1991,0
Ethiopia,Oil & Gas,1991,0
Ethiopia,Oil & Gas,1991,0
Ethiopia,Oil & Gas,1991,0
Ethiopia,Oil & Gas,1992,0
Ethiopia,Oil & Gas,1992,0
Ethiopia,Oil & Gas,1992,0
Ethiopia,Oil & Gas,1992,0
Ethiopia,Oil & Gas,1993,0
Ethiopia,Oil & Gas,1993,0
Ethiopia,Oil & Gas,1993,0
Ethiopia,Oil & Gas,1993,0
Ethiopia,Oil & Gas,1994,0
Ethiopia,Oil & Gas,1994,0
Ethiopia,Oil & Gas,1994,0
Ethiopia,Oil & Gas,1994,0
Ethiopia,Oil & Gas,1995,0
Ethiopia,Oil & Gas,1995,0
Ethiopia,Oil & Gas,1995,0
Ethiopia,Oil & Gas,1995,0
Ethiopia,Oil & Gas,1996,0
Ethiopia,Oil & Gas,1996,0
Ethiopia,Oil & Gas,1996,0
Ethiopia,Oil & Gas,1996,0
Ethiopia,Oil & Gas,1997,0
Ethiopia,Oil & Gas,1997,0
Ethiopia,Oil & Gas,1997,0
Ethiopia,Oil & Gas,1997,0
Ethiopia,Oil & Gas,1998,0
Ethiopia,Oil & Gas,1998,0
Ethiopia,Oil & Gas,1998,0
Ethiopia,Oil & Gas,1998,0
Ethiopia,Oil & Gas,1999,0
Ethiopia,Oil & Gas,1999,0
Ethiopia,Oil & Gas,1999,0
Ethiopia,Oil & Gas,1999,0
Ethiopia,Oil & Gas,2000,0
Ethiopia,Oil & Gas,2000,0
Ethiopia,Oil & Gas,2000,0
Ethiopia,Oil & Gas,2000,0
Ethiopia,Oil & Gas,2001,0
Ethiopia,Oil & Gas,2001,0
Ethiopia,Oil & Gas,2001,0
Ethiopia,Oil & Gas,2001,0
Ethiopia,Oil & Gas,2002,0
Ethiopia,Oil & Gas,2002,0
Ethiopia,Oil & Gas,2002,0
Ethiopia,Oil & Gas,2002,0
Ethiopia,Oil & Gas,2003,0
Ethiopia,Oil & Gas,2003,0
Ethiopia,Oil & Gas,2003,0
Ethiopia,Oil & Gas,2003,0
Ethiopia,Oil & Gas,2004,0
Ethiopia,Oil & Gas,2004,0
Ethiopia,Oil & Gas,2004,0
Ethiopia,Oil & Gas,2004,0
Ethiopia,Oil & Gas,2005,0
Ethiopia,Oil & Gas,2005,0
Ethiopia,Oil & Gas,2005,0
Ethiopia,Oil & Gas,2005,0
Ethiopia,Oil & Gas,2006,0
Ethiopia,Oil & Gas,2006,0
Ethiopia,Oil & Gas,2006,0
Ethiopia,Oil & Gas,2006,0
Ethiopia,Oil & Gas,2007,0
Ethiopia,Oil & Gas,2007,0
Ethiopia,Oil & Gas,2007,0
Ethiopia,Oil & Gas,2007,0
Ethiopia,Oil & Gas,2008,0
Ethiopia,Oil & Gas,2008,0
Ethiopia,Oil & Gas,2008,0
Ethiopia,Oil & Gas,2008,0
Ethiopia,Oil & Gas,2009,0
Ethiopia,Oil & Gas,2009,0
Ethiopia,Oil & Gas,2009,0
Ethiopia,Oil & Gas,2009,0
Ethiopia,Oil & Gas,2010,0
Ethiopia,Oil & Gas,2010,0
Ethiopia,Oil & Gas,2010,0
Ethiopia,Oil & Gas,2010,0
Ethiopia,Oil & Gas,2011,0
Ethiopia,Oil & Gas,2011,0
Ethiopia,Oil & Gas,2011,0
Ethiopia,Oil & Gas,2011,0
Ethiopia,Oil & Gas,2012,0
Ethiopia,Oil & Gas,2012,0
Ethiopia,Oil & Gas,2012,0
Ethiopia,Oil & Gas,2012,0
Ethiopia,Oil & Gas,2013,0
Ethiopia,Oil & Gas,2013,0
Ethiopia,Oil & Gas,2013,0
Ethiopia,Oil & Gas,2013,0
Ethiopia,Oil & Gas,2014,0
Ethiopia,Oil & Gas,2014,0
Ethiopia,Oil & Gas,2014,0
Ethiopia,Oil & Gas,2014,0
Ethiopia,Oil & Gas,2015,0
Ethiopia,Oil & Gas,2015,0
Ethiopia,Oil & Gas,2015,0
Ethiopia,Oil & Gas,2015,0
Ethiopia,Oil & Gas,2016,0
Ethiopia,Oil & Gas,2016,0
Ethiopia,Oil & Gas,2016,0
Ethiopia,Oil & Gas,2016,0
Ethiopia,Oil & Gas,2017,0
Ethiopia,Oil & Gas,2017,0
Ethiopia,Oil & Gas,2017,0
Ethiopia,Oil & Gas,2017,0
Ethiopia,Oil & Gas,2018,0
Ethiopia,Oil & Gas,2018,0
Ethiopia,Oil & Gas,2018,0
Ethiopia,Oil & Gas,2018,0
Ethiopia,Oil & Gas,2019,0
Ethiopia,Oil & Gas,2019,0
Ethiopia,Oil & Gas,2019,0
Ethiopia,Oil & Gas,2019,0
Ethiopia,Oil & Gas,2020,0
Ethiopia,Oil & Gas,2020,0
Ethiopia,Oil & Gas,2020,0
Ethiopia,Oil & Gas,2020,0
Ethiopia,Oil & Gas,2021,0
Ethiopia,Oil & Gas,2021,0
Ethiopia,Oil & Gas,2021,0
Ethiopia,Oil & Gas,2021,0
Ethiopia,Oil & Gas,2022,0
Ethiopia,Oil & Gas,2022,0
Ethiopia,Oil & Gas,2022,0
Ethiopia,Oil & Gas,2022,0
Ethiopia,Oil & Gas,2023,0
Ethiopia,Oil & Gas,2023,0
Ethiopia,Oil & Gas,2023,0
Ethiopia,Oil & Gas,2023,0
Ethiopia,Oil & Gas,2024,0
Ethiopia,Oil & Gas,2024,0
Ethiopia,Oil & Gas,2024,0
Ethiopia,Oil & Gas,2024,0
Ethiopia,Oil & Gas,2025,0
Ethiopia,Oil & Gas,2025,0
Ethiopia,Oil & Gas,2025,0
Ethiopia,Oil & Gas,2025,0
Ethiopia,Oil & Gas,2026,0
Ethiopia,Oil & Gas,2026,0
Ethiopia,Oil & Gas,2026,0
Ethiopia,Oil & Gas,2026,0
Ethiopia,Oil & Gas,2027,0
Ethiopia,Oil & Gas,2027,0
Ethiopia,Oil & Gas,2027,0
Ethiopia,Oil & Gas,2027,0
Ethiopia,Oil & Gas,2028,0
Ethiopia,Oil & Gas,2028,0
Ethiopia,Oil & Gas,2028,0
Ethiopia,Oil & Gas,2028,0
Ethiopia,Oil & Gas,2029,0
Ethiopia,Oil & Gas,2029,0
Ethiopia,Oil & Gas,2029,0
Ethiopia,Oil & Gas,2029,0
Ethiopia,Oil & Gas,2030,0
Ethiopia,Oil & Gas,2030,0
Ethiopia,Oil & Gas,2030,0
Ethiopia,Oil & Gas,2030,0
Ethiopia,Oil & Gas,2031,0
Ethiopia,Oil & Gas,2031,0
Ethiopia,Oil & Gas,2031,0
Ethiopia,Oil & Gas,2031,0
Ethiopia,Oil & Gas,2032,0
Ethiopia,Oil & Gas,2032,0
Ethiopia,Oil & Gas,2032,0
Ethiopia,Oil & Gas,2032,0
Ethiopia,Oil & Gas,2033,0
Ethiopia,Oil & Gas,2033,0
Ethiopia,Oil & Gas,2033,0
Ethiopia,Oil & Gas,2033,0
Ethiopia,Oil & Gas,2034,0
Ethiopia,Oil & Gas,2034,0
Ethiopia,Oil & Gas,2034,0
Ethiopia,Oil & Gas,2034,0
Ethiopia,Oil & Gas,2035,0
Ethiopia,Oil & Gas,2035,0
Ethiopia,Oil & Gas,2035,0
Ethiopia,Oil & Gas,2035,0
Ethiopia,Oil & Gas,2036,0
Ethiopia,Oil & Gas,2036,0
Ethiopia,Oil & Gas,2036,0
Ethiopia,Oil & Gas,2036,0
Ethiopia,Oil & Gas,2037,0
Ethiopia,Oil & Gas,2037,0
Ethiopia,Oil & Gas,2037,0
Ethiopia,Oil & Gas,2037,0
Ethiopia,Oil & Gas,2038,0
Ethiopia,Oil & Gas,2038,0
Ethiopia,Oil & Gas,2038,0
Ethiopia,Oil & Gas,2038,0
Ethiopia,Oil & Gas,2039,0
Ethiopia,Oil & Gas,2039,0
Ethiopia,Oil & Gas,2039,0
Ethiopia,Oil & Gas,2039,0
Ethiopia,Oil & Gas,2040,0
Ethiopia,Oil & Gas,2040,0
Ethiopia,Oil & Gas,2040,0
Ethiopia,Oil & Gas,2040,0
Ethiopia,Oil & Gas,2041,0
Ethiopia,Oil & Gas,2041,0
Ethiopia,Oil & Gas,2041,0
Ethiopia,Oil & Gas,2041,0
Ethiopia,Oil & Gas,2042,0
Ethiopia,Oil & Gas,2042,0
Ethiopia,Oil & Gas,2042,0
Ethiopia,Oil & Gas,2042,0
Ethiopia,Oil & Gas,2043,0
Ethiopia,Oil & Gas,2043,0
Ethiopia,Oil & Gas,2043,0
Ethiopia,Oil & Gas,2043,0
Ethiopia,Oil & Gas,2044,0
Ethiopia,Oil & Gas,2044,0
Ethiopia,Oil & Gas,2044,0
Ethiopia,Oil & Gas,2044,0
Ethiopia,Oil & Gas,2045,0
Ethiopia,Oil & Gas,2045,0
Ethiopia,Oil & Gas,2045,0
Ethiopia,Oil & Gas,2045,0
Ethiopia,Oil & Gas,2046,0
Ethiopia,Oil & Gas,2046,0
Ethiopia,Oil & Gas,2046,0
Ethiopia,Oil & Gas,2046,0
Ethiopia,Oil & Gas,2047,0
Ethiopia,Oil & Gas,2047,0
Ethiopia,Oil & Gas,2047,0
Ethiopia,Oil & Gas,2047,0
Ethiopia,Oil & Gas,2048,0
Ethiopia,Oil & Gas,2048,0
Ethiopia,Oil & Gas,2048,0
Ethiopia,Oil & Gas,2048,0
Ethiopia,Oil & Gas,2049,0
Ethiopia,Oil & Gas,2049,0
Ethiopia,Oil & Gas,2049,0
Ethiopia,Oil & Gas,2049,0
Ethiopia,Oil & Gas,2050,0
Ethiopia,Oil & Gas,2050,0
Ethiopia,Oil & Gas,2050,0
Ethiopia,Oil & Gas,2050,0
Ethiopia,Other (Non-GMI),1990,35.58824948
Ethiopia,Other (Non-GMI),1991,35.04743711
Ethiopia,Other (Non-GMI),1992,34.50662474
Ethiopia,Other (Non-GMI),1993,33.96581237
Ethiopia,Other (Non-GMI),1994,33.425
Ethiopia,Other (Non-GMI),1995,32.88418763
Ethiopia,Other (Non-GMI),1996,33.5103907
Ethiopia,Other (Non-GMI),1997,34.13659378
Ethiopia,Other (Non-GMI),1998,34.76279685
Ethiopia,Other (Non-GMI),1999,35.38899993
Ethiopia,Other (Non-GMI),2000,36.015203
Ethiopia,Other (Non-GMI),2001,37.84076212
Ethiopia,Other (Non-GMI),2002,39.66632125
Ethiopia,Other (Non-GMI),2003,41.49188037
Ethiopia,Other (Non-GMI),2004,43.3174395
Ethiopia,Other (Non-GMI),2005,45.14299862
Ethiopia,Other (Non-GMI),2006,48.51498849
Ethiopia,Other (Non-GMI),2007,51.88697836
Ethiopia,Other (Non-GMI),2008,55.25896823
Ethiopia,Other (Non-GMI),2009,58.6309581
Ethiopia,Other (Non-GMI),2010,62.00294797
Ethiopia,Other (Non-GMI),2011,62.722142
Ethiopia,Other (Non-GMI),2012,63.44133603
Ethiopia,Other (Non-GMI),2013,64.16053006
Ethiopia,Other (Non-GMI),2014,64.87972409
Ethiopia,Other (Non-GMI),2015,65.59891813
Ethiopia,Other (Non-GMI),2016,66.83988092
Ethiopia,Other (Non-GMI),2017,68.08084371
Ethiopia,Other (Non-GMI),2018,69.3218065
Ethiopia,Other (Non-GMI),2019,70.5627693
Ethiopia,Other (Non-GMI),2020,71.80373209
Ethiopia,Other (Non-GMI),2021,73.00711323
Ethiopia,Other (Non-GMI),2022,74.21049438
Ethiopia,Other (Non-GMI),2023,75.41387552
Ethiopia,Other (Non-GMI),2024,76.61725667
Ethiopia,Other (Non-GMI),2025,77.82063781
Ethiopia,Other (Non-GMI),2026,79.05570564
Ethiopia,Other (Non-GMI),2027,80.29077348
Ethiopia,Other (Non-GMI),2028,81.52584132
Ethiopia,Other (Non-GMI),2029,82.76090915
Ethiopia,Other (Non-GMI),2030,83.99597699
Ethiopia,Other (Non-GMI),2031,85.21426178
Ethiopia,Other (Non-GMI),2032,86.43254657
Ethiopia,Other (Non-GMI),2033,87.65083136
Ethiopia,Other (Non-GMI),2034,88.86911614
Ethiopia,Other (Non-GMI),2035,90.08740093
Ethiopia,Other (Non-GMI),2036,91.34416054
Ethiopia,Other (Non-GMI),2037,92.60092015
Ethiopia,Other (Non-GMI),2038,93.85767976
Ethiopia,Other (Non-GMI),2039,95.11443937
Ethiopia,Other (Non-GMI),2040,96.37119898
Ethiopia,Other (Non-GMI),2041,97.59626212
Ethiopia,Other (Non-GMI),2042,98.82132526
Ethiopia,Other (Non-GMI),2043,100.0463884
Ethiopia,Other (Non-GMI),2044,101.2714515
Ethiopia,Other (Non-GMI),2045,102.4965147
Ethiopia,Other (Non-GMI),2046,103.8313767
Ethiopia,Other (Non-GMI),2047,105.1662387
Ethiopia,Other (Non-GMI),2048,106.5011007
Ethiopia,Other (Non-GMI),2049,107.8359628
Ethiopia,Other (Non-GMI),2050,109.1708248
Ethiopia,Other (Non-GMI),1990,0
Ethiopia,Other (Non-GMI),1991,0
Ethiopia,Other (Non-GMI),1992,0
Ethiopia,Other (Non-GMI),1993,0
Ethiopia,Other (Non-GMI),1994,3.84
Ethiopia,Other (Non-GMI),1995,3.84
Ethiopia,Other (Non-GMI),1996,3.84
Ethiopia,Other (Non-GMI),1997,3.84
Ethiopia,Other (Non-GMI),1998,3.84
Ethiopia,Other (Non-GMI),1999,3.84
Ethiopia,Other (Non-GMI),2000,3.84
Ethiopia,Other (Non-GMI),2001,3.84
Ethiopia,Other (Non-GMI),2002,3.84
Ethiopia,Other (Non-GMI),2003,3.84
Ethiopia,Other (Non-GMI),2004,3.84
Ethiopia,Other (Non-GMI),2005,3.84
Ethiopia,Other (Non-GMI),2006,3.84
Ethiopia,Other (Non-GMI),2007,3.84
Ethiopia,Other (Non-GMI),2008,3.84
Ethiopia,Other (Non-GMI),2009,3.84
Ethiopia,Other (Non-GMI),2010,3.84
Ethiopia,Other (Non-GMI),2011,3.84
Ethiopia,Other (Non-GMI),2012,3.84
Ethiopia,Other (Non-GMI),2013,3.84
Ethiopia,Other (Non-GMI),2014,3.84
Ethiopia,Other (Non-GMI),2015,3.84
Ethiopia,Other (Non-GMI),2016,3.84
Ethiopia,Other (Non-GMI),2017,3.84
Ethiopia,Other (Non-GMI),2018,3.84
Ethiopia,Other (Non-GMI),2019,3.84
Ethiopia,Other (Non-GMI),2020,3.84
Ethiopia,Other (Non-GMI),2021,3.84
Ethiopia,Other (Non-GMI),2022,3.84
Ethiopia,Other (Non-GMI),2023,3.84
Ethiopia,Other (Non-GMI),2024,3.84
Ethiopia,Other (Non-GMI),2025,3.84
Ethiopia,Other (Non-GMI),2026,3.84
Ethiopia,Other (Non-GMI),2027,3.84
Ethiopia,Other (Non-GMI),2028,3.84
Ethiopia,Other (Non-GMI),2029,3.84
Ethiopia,Other (Non-GMI),2030,3.84
Ethiopia,Other (Non-GMI),2031,3.84
Ethiopia,Other (Non-GMI),2032,3.84
Ethiopia,Other (Non-GMI),2033,3.84
Ethiopia,Other (Non-GMI),2034,3.84
Ethiopia,Other (Non-GMI),2035,3.84
Ethiopia,Other (Non-GMI),2036,3.84
Ethiopia,Other (Non-GMI),2037,3.84
Ethiopia,Other (Non-GMI),2038,3.84
Ethiopia,Other (Non-GMI),2039,3.84
Ethiopia,Other (Non-GMI),2040,3.84
Ethiopia,Other (Non-GMI),2041,3.84
Ethiopia,Other (Non-GMI),2042,3.84
Ethiopia,Other (Non-GMI),2043,3.84
Ethiopia,Other (Non-GMI),2044,3.84
Ethiopia,Other (Non-GMI),2045,3.84
Ethiopia,Other (Non-GMI),2046,3.84
Ethiopia,Other (Non-GMI),2047,3.84
Ethiopia,Other (Non-GMI),2048,3.84
Ethiopia,Other (Non-GMI),2049,3.84
Ethiopia,Other (Non-GMI),2050,3.84
Ethiopia,Other (Non-GMI),1990,0
Ethiopia,Other (Non-GMI),1991,0.00885885
Ethiopia,Other (Non-GMI),1992,0.0177177
Ethiopia,Other (Non-GMI),1993,0.02657655
Ethiopia,Other (Non-GMI),1994,0.0354354
Ethiopia,Other (Non-GMI),1995,0.04429425
Ethiopia,Other (Non-GMI),1996,0.0477477
Ethiopia,Other (Non-GMI),1997,0.05120115
Ethiopia,Other (Non-GMI),1998,0.0546546
Ethiopia,Other (Non-GMI),1999,0.05810805
Ethiopia,Other (Non-GMI),2000,0.0615615
Ethiopia,Other (Non-GMI),2001,0.058620062
Ethiopia,Other (Non-GMI),2002,0.055678623
Ethiopia,Other (Non-GMI),2003,0.052737185
Ethiopia,Other (Non-GMI),2004,0.049795746
Ethiopia,Other (Non-GMI),2005,0.046854308
Ethiopia,Other (Non-GMI),2006,0.082327245
Ethiopia,Other (Non-GMI),2007,0.117800183
Ethiopia,Other (Non-GMI),2008,0.15327312
Ethiopia,Other (Non-GMI),2009,0.188746058
Ethiopia,Other (Non-GMI),2010,0.224218995
Ethiopia,Other (Non-GMI),2011,0.249974301
Ethiopia,Other (Non-GMI),2012,0.275729607
Ethiopia,Other (Non-GMI),2013,0.301484913
Ethiopia,Other (Non-GMI),2014,0.327240218
Ethiopia,Other (Non-GMI),2015,0.352995524
Ethiopia,Other (Non-GMI),2016,0.35279276
